I'd suggest you find a bank in your local country, and consider opening a Euro denominated bank account with them.	I am not sure if you can open a bank account in France if you are not a resident.	1.6
World Cup live: France 0-0 Germany	World Cup live: Germany 0-0 Ghana	1.4
I have few suggestions for you:	I have two suggestions for you:	4.0
Moderate earthquake jolts NW Pakistan	Moderate earthquake hits southern Pakistan	3.0
Leaving aside heath care angle, you are working from a flawed premise that waging war doesn't save lives.	Healthcare They would probably reject your implied claim that Obama's healthcare law will save lives.	1.6
A man at a farmers market.	A man is at a farmers market.	4.8
Even though the question has been answered I would like to add my answer .	I don't know if I should say this, but if your job is making you anxious.	0.0
Israel launches airstrike in Gaza	Israel launches air strikes near Damascus	3.0
The head of a child with dark glasses is in focus.	There is a woman with a full head of hair.	0.2
Brendsel and chief financial officer Vaughn Clarke resigned June 9.	The company's chief executive retired and chief financial officer resigned.	2.6
A girl dancing on a sandy beach.	A girl is on a sandy beach.	3.6
It was developed with consultation from more than 300 leaders in academia, industry, government and the public.	The plan, called The NIH Roadmap, was developed over 14 months with help from more than 300 consultants in industry and academia.	3.25
A woman is riding a horse on the beach.	A woman is washing a bowl.	0.2
Lance Armstrong drops fight against doping charges	Lance Armstrong calls it quits in fight against doping charges	4.8
A man is running.	A man is singing.	1.25
Two men standing in grass staring at a car.	A woman in a pink top posing with beer.	0.2
They are being held on immigration violations as the incident is investigated.	Both men are being held for investigation of administrative immigration violations.	4.4
The man is sitting cross legged wearing a cloak and holding a stick.	Man sitting cross legged while wearing a brown cloth and holding a wooden stick.	3.8
a woman watches a rap group live	An audience watches a girl dance.	2.2
A group of people sitting on a small sofa next to a kitchen.	A group of people standing near a small child sitting on a horse.	1.0
A train is moving.	A man is doing yoga.	0.0
A man is staring at a leaf.	A man is slicing a vegetable.	0.8
Three dogs running in the dirt.	The yellow dog is running on the dirt road.	1.4
A man is playing a guitar.	A man is cleaning a cd.	0.833
Chinese shares close lower on Wednesday	China stocks close lower on Friday	2.5
Stones add second Hyde Park concert	Rolling Stones add second Hyde Park date	5.0
Cannes thief 'steals $53m of jewels' in armed heist at hotel	Robber steals $53 million worth of jewels in Cannes, police say	3.8
You got it right.	Yes you got it.	5.0
It depends on what you want to do next, and where you want to do it.	In other words, it depends on where you go, when you do there and how.	4.0
Can you do this?	Can you do it?	5.0
A person is peeling shrimp.	A man is peeling shrimp.	3.8
Pakistani Taliban chief Hakimullah Mehsud killed in drone strike	Pakistani Taliban 'elect new chief', vow 'unprecedented' revenge	1.2
Suspicious object found in Tel Aviv not explosive device	Police treat suspicious object at Tel Aviv bus station	3.4
One boy is pushing another boy on a swing.	A boy is pushing another boy on the swings.	4.8
This question has already been widely discussed and answered on Skeptics.	Minimum wage laws hurt the least skilled, least productive the most.	0.0
A puppy is trying to come out from the sink.	The puppy tried to get out of the tub.	3.0
You have to decide what you want to get out of this.	You're probably going to have to read various blogs to get all the information you want.	0.0
Boy, 14, arrested for sex attacks around a university campus	Two teenagers arrested after string of sex attacks on Manchester University campus	2.0
A close-up of a gray cat with green eyes.	A close-up of a cat on a cream sofa.	2.4
The lady looks sad because no one is buying her wares.	The lady is selling things.	2.0
The bulk of India then was not controlled by Porus, but by the Nanda dynasty, centered at Pataliputra.	I believe Alexander lost heart after his horse, Bucephelus, died from a wound received in the battle against Porus.	0.6
You burn more Calories digesting protein than you do carbohydrates and fat.	The more you sweat, the faster you will burn calories and fat.	2.0
A soldier walks a dog.	A man walks a dog.	3.2
Shares of LendingTree soared $5.99, or 40.1 percent, to $20.68 in afternoon trading on the Nasdaq Stock Market.	Shares of LendingTree rose $6.21, or 42 percent, to $20.90 after hitting $21.36 earlier.	2.2
Twelve killed in bomb blast on Pakistani train	Gunmen kill nine in southwest Pakistan: Police	2.0
There are many compact cameras with underwater housings available from Canon and Olympus.	There are waterproof compacts that go to 10 meters, such as some of the Olympus Tough models.	3.2
Local police authorities are treating the explosion as a criminal matter and nothing has been ruled out.	Acting New Haven Police Chief Francisco Ortiz said police were treating the explosion as a criminal matter.	3.4
Investigators have meticulously looked into virtually every aspect of Campbell's personal and financial affairs, Campbell has acknowledged.	Investigators continue to probe virtually every aspect of Campbell's personal and financial affairs, the former mayor has said.	3.75
Fire in Russian psychiatric hospital kills 38	38 feared dead in Russian psychiatric hospital fire	4.2
The boy is playing the piano.	The woman is pouring oil into the pan.	0.0
A man and a woman are riding bikes on a street.	A man and woman are riding bicycles across a junction in the city.	3.6
Two black and white dogs at the bottom of stairs.	A dog is lying at the bottom of a staircase next to another standing dog.	2.6
a little girl is laughing at the camera.	A white cow with big ears looking into the camera.	0.2
Two dogs running on the shore.	A white dog running on the beach.	2.4
I think it is still feasible to store seeds until the next year.	I haven't tried storing tomato seeds myself, but I have tried to store pepper seeds (and they are closely related).	1.5
A doubly decker red bus driving down the road.	A red double decker bus driving down a street.	5.0
The dog is chasing the geese.	One dog is chasing the other.	1.6
I know of no firm evidence indicating that baby talk is either helpful or detrimental in language development.	Baby talk, when used correctly is beneficial to speech development.	2.0
Researchers found the fossils in a semidesert area of Venezuela, about 250 miles west of Caracas.	Phoberomys' skeleton was unearthed 250 miles west of Caracas, Venezuela.	3.75
A man is holding a leaf.	A monkey is fighting a man.	0.0
Police believe Wilson shot Reynolds, then her mother once in the head before fatally turning the gun on herself.	Police believe Wilson then shot Jennie Mae Robinson once in the head before turning the gun on herself.	3.0
Iran says nuclear talks to resume next month	Iran says capable of jamming foes' communication systems	0.6
Nobel Prize winning author Doris Lessing dies	Nobel laureate Doris Lessing dies at 94	4.6
Most of the literature I can find about infant sleeping has to do primarily with waking habits, not eating habits.	In my experience, babies tend to wake up by themselves when they get hungry.	2.6
"These men ""are entitled to respect for their private lives,"" Kennedy said."	"""The petitioners are entitled to respect for their private lives."""	2.75
A woman is playing in the ocean.	A woman is preparing shrimp to cook.	0.75
News summary for March 11	News summary for January 14	1.8
